0.06	1.1	88.5624
0.06	1.11	88.3198
0.06	1.12	88.0613
0.06	1.13	87.7856
0.06	1.14	87.4912
0.06	1.15	87.1765
0.06	1.16	86.8396
0.06	1.17	86.4786
0.06	1.18	86.091
0.06	1.19	85.6743
0.06	1.2	85.2253
0.06	1.21	84.7408
0.06	1.22	84.2167
0.06	1.23	83.6485
0.06	1.24	83.0309
0.06	1.25	82.3579
0.06	1.26	81.6223
0.06	1.27	80.8157
0.06	1.28	79.9282
0.06	1.29	78.9481
0.06	1.3	77.8612
0.06	1.31	76.6507
0.06	1.32	75.2961
0.06	1.33	73.7725
0.06	1.34	72.0492
0.06	1.35	70.0888
0.06	1.36	67.8447
0.06	1.37	65.2593
0.06	1.38	62.2612
0.06	1.39	58.7625
0.06	1.4	54.6565
0.06	1.41	49.8177
0.06	1.42	44.1057
0.06	1.43	37.3804
0.06	1.44	29.5338
0.06	1.45	20.5473
0.06	1.46	10.5726
0.06	1.47	0

0.07	0	0
0.07	0.01	9.05598
0.07	0.02	17.7355
0.07	0.03	25.759
0.07	0.04	32.977
0.07	0.05	39.3514
0.07	0.06	44.9181
0.07	0.07	49.7519
0.07	0.08	53.9421
0.07	0.09	57.5782
0.07	0.1	60.7422
0.07	0.11	63.5061
0.07	0.12	65.9312
0.07	0.13	68.0691
0.07	0.14	69.9629
0.07	0.15	71.6483
0.07	0.16	73.1551
0.07	0.17	74.508
0.07	0.18	75.7277
0.07	0.19	76.8315
0.07	0.2	77.8341
0.07	0.21	78.7478
0.07	0.22	79.583
0.07	0.23	80.3488
0.07	0.24	81.0527
0.07	0.25	81.7015
0.07	0.26	82.3008
0.07	0.27	82.8556
0.07	0.28	83.3703
0.07	0.29	83.8485
0.07	0.3	84.2937
0.07	0.31	84.7088
0.07	0.32	85.0964
0.07	0.33	85.4588
0.07	0.34	85.798
0.07	0.35	86.1158
0.07	0.36	86.414
0.07	0.37	86.694
0.07	0.38	86.957
0.07	0.39	87.2044
0.07	0.4	87.4371
0.07	0.41	87.6561
0.07	0.42	87.8624
0.07	0.43	88.0566
0.07	0.44	88.2396
0.07	0.45	88.4121
0.07	0.46	88.5745
0.07	0.47	88.7275
0.07	0.48	88.8716
0.07	0.49	89.0072
0.07	0.5	89.1348
0.07	0.51	89.2547
0.07	0.52	89.3673
0.07	0.53	89.4729
0.07	0.54	89.5719
0.07	0.55	89.6645
0.07	0.56	89.7509
0.07	0.57	89.8314
0.07	0.58	89.9062
0.07	0.59	89.9755
0.07	0.6	90.0394
0.07	0.61	90.0982
0.07	0.62	90.1519
0.07	0.63	90.2007
0.07	0.64	90.2447
0.07	0.65	90.284
0.07	0.66	90.3188
0.07	0.67	90.349
0.07	0.68	90.3748
0.07	0.69	90.3962
0.07	0.7	90.4132
0.07	0.71	90.426
0.07	0.72	90.4345
0.07	0.73	90.4387
0.07	0.74	90.4387
0.07	0.75	90.4345
0.07	0.76	90.426
0.07	0.77	90.4132
0.07	0.78	90.3962
0.07	0.79	90.3748
0.07	0.8	90.349
0.07	0.81	90.3188
0.07	0.82	90.284
0.07	0.83	90.2447
0.07	0.84	90.2007
0.07	0.85	90.1519
0.07	0.86	90.0982
0.07	0.87	90.0394
0.07	0.88	89.9755
0.07	0.89	89.9062
0.07	0.9	89.8314
0.07	0.91	89.7509
0.07	0.92	89.6645
0.07	0.93	89.5719
0.07	0.94	89.4729
0.07	0.95	89.3673
0.07	0.96	89.2547
0.07	0.97	89.1348
0.07	0.98	89.0072
0.07	0.99	88.8716
0.07	1	88.7275
0.07	1.01	88.5745
0.07	1.02	88.4121
0.07	1.03	88.2396
0.07	1.04	88.0566
0.07	1.05	87.8624
0.07	1.06	87.6561
0.07	1.07	87.4371
